timestamp,ir,red,heart_rate,spo2,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,temp,gsr,cortisol
2025-03-06 11:17:06,184815,132932,67,,-2.23,1.38,9.48,-0.05,-0.01,0.01,25.19,535,17.64
2025-03-06 11:17:08,184670,132956,64,,-2.28,1.42,9.46,-0.05,-0.0,0.02,25.28,549,17.35
2025-03-06 11:17:10,184442,133033,60,,-2.34,1.36,9.52,-0.04,-0.03,0.0,25.19,301,16.88
2025-03-06 11:17:11,184309,132892,68,,-2.18,1.39,9.5,-0.04,0.0,0.03,25.28,450,16.84
2025-03-06 11:17:12,185152,133130,69,,-2.24,1.38,9.58,-0.04,-0.02,0.02,25.33,483,17.72
2025-03-06 11:17:14,185632,133259,61,,-2.22,1.4,9.51,-0.05,-0.01,0.02,25.28,448,17.23
2025-03-06 11:17:19,186529,133311,64,,-2.29,1.51,9.47,-0.04,-0.01,0.01,25.33,496,17.75
2025-03-06 11:17:19,186794,133428,64,,-2.25,1.35,9.43,-0.04,-0.02,0.03,25.33,385,17.27
2025-03-06 11:17:21,187026,133400,68,,-2.21,1.37,9.57,-0.06,0.01,0.03,25.28,304,16.33
2025-03-06 11:17:28,186991,133075,64,,-2.2,1.46,9.5,-0.06,-0.0,0.01,25.28,435,16.17
2025-03-06 11:17:29,186385,132647,61,,-2.17,1.5,9.45,-0.05,-0.0,0.02,25.24,290,16.23
2025-03-06 11:17:30,187036,132835,64,,-2.26,1.43,9.53,-0.05,-0.01,0.02,25.28,450,17.23
2025-03-06 11:17:35,187040,132705,71,,-2.29,1.4,9.47,-0.05,-0.01,0.02,25.24,596,18.16
2025-03-06 11:17:39,185224,132331,75,,-2.26,1.45,9.44,-0.06,-0.0,0.02,25.38,545,17.9
2025-03-06 11:17:41,185118,132544,71,,-2.18,1.41,9.49,-0.07,-0.01,0.02,25.33,477,17.44
2025-03-06 11:17:48,184446,132335,69,,-2.29,1.4,9.45,-0.05,-0.02,0.02,25.38,534,17.78
2025-03-06 11:17:50,183553,132520,70,,-2.27,1.34,9.46,-0.05,-0.01,0.02,25.28,357,17.05
2025-03-06 11:17:55,183777,132842,66,,-2.21,1.33,9.42,-0.05,-0.01,0.02,25.38,453,17.01
2025-03-06 11:18:00,183779,132864,57,,-2.21,1.34,9.54,-0.04,-0.02,0.02,25.28,330,16.61
2025-03-06 11:18:01,182605,132694,57,,-2.26,1.33,9.44,-0.05,-0.02,0.02,25.28,336,17.07
2025-03-06 11:18:01,182973,132772,62,,-2.18,1.44,9.53,-0.04,-0.02,0.03,25.28,336,16.61
2025-03-06 11:18:04,182160,132878,67,,-2.25,1.37,9.51,-0.08,-0.01,0.0,25.28,320,16.53
2025-03-06 11:18:06,183362,132945,62,,-2.17,1.32,9.46,-0.05,-0.03,0.0,25.33,297,16.65
2025-03-06 11:18:08,181497,132296,58,,-2.14,1.51,9.57,-0.05,-0.01,0.01,25.28,240,16.38
2025-03-06 11:18:13,182257,132812,58,,-2.26,1.47,9.53,-0.05,-0.01,0.02,25.28,18,11.06
2025-03-06 11:18:14,186220,134277,76,,-2.17,1.51,9.5,-0.05,-0.02,0.02,25.38,975,18.94
2025-03-06 11:18:17,185672,133947,85,,-2.1,1.48,9.46,-0.05,-0.01,0.01,25.28,1241,18.79
2025-03-06 11:18:18,184643,133127,64,,-2.13,1.52,9.42,-0.04,-0.02,0.01,25.38,422,17.44
2025-03-06 11:18:20,184039,132893,91,,-2.19,1.53,9.52,-0.04,-0.01,0.01,25.38,402,17.49
2025-03-06 11:18:23,184142,133012,58,,-2.13,1.48,9.58,-0.06,-0.01,0.01,25.24,418,17.41
2025-03-06 11:18:25,183781,132946,64,,-2.16,1.32,9.62,-0.04,-0.02,0.01,25.28,372,16.79
2025-03-06 11:18:28,185187,133719,61,,-2.2,1.33,9.5,-0.05,-0.0,0.02,25.38,302,16.46
2025-03-06 11:18:29,183573,132765,63,,-2.24,1.36,9.5,-0.06,-0.0,0.02,25.24,617,18.08
2025-03-06 11:18:32,182686,132488,68,,-2.25,1.36,9.52,-0.04,-0.02,0.02,25.28,497,17.62
2025-03-06 11:18:33,179924,131459,65,,-2.17,1.37,9.52,-0.06,-0.01,0.02,25.28,464,16.92
2025-03-06 11:18:38,182928,133147,71,,-2.19,1.31,9.48,-0.06,-0.0,0.01,25.38,592,17.84
2025-03-06 11:18:39,184117,133586,70,,-2.15,1.48,9.52,-0.05,-0.01,0.01,25.28,470,18.02
2025-03-06 11:18:42,184153,133688,63,,-2.2,1.41,9.54,-0.05,-0.01,0.02,25.33,564,17.35
2025-03-06 11:18:46,185654,134101,76,,-2.26,1.26,9.5,-0.06,-0.01,0.01,25.28,603,17.64
2025-03-06 11:18:49,185913,134135,68,,-2.19,1.33,9.5,-0.05,-0.01,0.03,25.38,592,18.2
2025-03-06 11:18:50,183328,133104,77,,-2.17,1.38,9.47,-0.06,-0.03,0.02,25.38,1183,18.85
2025-03-06 11:18:51,163060,124311,85,,-2.57,1.17,9.26,-0.21,0.01,-0.0,25.28,1200,19.11
2025-03-06 11:18:53,99795,86904,91,,-2.36,1.4,9.64,-0.11,0.05,-0.02,25.42,1655,19.9
2025-03-06 11:18:58,203580,135999,77,,-2.31,1.53,9.47,-0.04,-0.01,0.03,25.28,632,17.54
2025-03-06 11:19:01,196759,131352,81,,-2.34,1.57,9.48,-0.04,-0.02,0.01,25.28,1246,19.41
2025-03-06 11:19:03,195327,130836,95,,-2.42,1.45,9.38,-0.02,-0.03,0.04,25.24,1809,19.77
2025-03-06 11:19:04,183422,124610,98,,-2.39,1.46,9.39,-0.05,0.0,0.02,25.19,1845,20.11
2025-03-06 11:19:06,174319,118553,96,,-2.37,1.47,9.5,-0.05,-0.01,0.02,25.33,1963,20.41
2025-03-06 11:20:30,211654,132969,58,,-2.17,2.15,9.34,-0.1,0.02,0.04,25.19,30,11.48
2025-03-06 11:20:32,212264,133046,62,,-2.15,2.17,9.49,-0.06,-0.02,0.02,25.24,69,13.11
2025-03-06 11:20:34,213066,133342,52,,-2.1,2.06,9.38,-0.04,-0.02,0.02,25.14,75,13.93
2025-03-06 11:20:36,213404,133515,52,,-2.11,2.12,9.45,-0.05,-0.02,0.02,25.14,67,13.41
2025-03-06 11:20:37,213754,133659,62,,-2.1,2.11,9.43,-0.05,-0.01,0.02,25.09,63,13.16
2025-03-06 11:20:40,214827,134322,53,,-2.12,2.09,9.33,-0.05,-0.01,0.01,25.14,54,13.13
2025-03-06 11:20:41,215252,134682,62,,-2.1,2.08,9.45,-0.05,-0.02,0.01,25.14,48,12.68
2025-03-06 11:20:42,215135,134664,60,,-2.06,2.19,9.45,-0.08,0.02,0.04,25.19,48,12.88
2025-03-06 11:20:43,215518,134927,58,,-2.13,2.23,9.47,-0.07,0.01,0.04,25.14,38,12.52
2025-03-06 11:20:48,216852,135772,57,,-2.08,2.09,9.39,-0.06,-0.01,0.01,25.24,47,12.44
2025-03-06 11:20:51,217884,136574,23,,-2.09,2.11,9.42,-0.06,0.0,0.02,25.19,51,12.41
2025-03-06 11:20:54,220774,136600,60,,-2.03,2.07,9.36,-0.05,-0.01,0.01,25.24,272,16.02
2025-03-06 11:21:00,221115,136933,62,,-2.05,2.15,9.53,-0.07,0.04,0.04,25.19,247,15.84
2025-03-06 11:21:01,221225,137086,61,,-2.08,2.07,9.4,-0.05,-0.0,0.02,25.24,229,13.96
2025-03-06 11:21:04,220845,137022,53,,-2.16,2.11,9.38,-0.06,0.0,0.02,25.33,222,15.78
2025-03-06 11:21:05,219649,136171,57,,-2.1,2.02,9.45,-0.05,-0.01,0.02,25.38,56,13.49
2025-03-06 11:21:07,219675,136190,61,,-2.07,1.98,9.41,-0.04,-0.03,0.0,25.28,119,14.42
2025-03-06 11:21:13,218106,134854,54,,-2.06,2.11,9.44,-0.05,-0.0,0.02,25.38,111,14.39
2025-03-06 11:21:15,218119,134947,57,,-2.1,2.09,9.46,-0.06,0.0,0.02,25.42,197,16.07
2025-03-06 11:21:17,218382,135161,63,,-2.07,2.09,9.49,-0.06,0.0,0.03,25.47,192,15.7
2025-03-06 11:21:21,218232,135087,54,,-2.01,1.96,9.42,-0.05,-0.02,0.01,25.33,192,15.08
2025-03-06 11:21:22,216518,133437,57,,-2.03,2.08,9.43,-0.06,-0.0,0.03,25.38,202,15.38
2025-03-06 11:21:25,216158,133352,59,,-2.08,2.04,9.41,-0.04,-0.04,-0.01,25.38,205,15.39
2025-03-06 11:21:26,216544,133591,59,,-2.1,2.14,9.37,-0.05,-0.0,0.02,25.47,128,15.17
2025-03-06 11:21:27,216775,133737,54,,-2.08,2.15,9.44,-0.05,-0.02,0.01,25.52,137,14.49
2025-03-06 11:21:28,216496,133696,61,,-2.02,2.13,9.39,-0.05,-0.02,0.01,25.47,141,15.05
2025-03-06 11:21:29,216558,133657,62,,-2.14,2.07,9.4,-0.05,-0.01,0.01,25.47,133,15.23
2025-03-06 11:21:31,216247,133372,61,,-2.14,2.07,9.52,-0.05,-0.0,0.02,25.47,112,14.34
2025-03-06 11:21:32,216580,133648,54,,-2.12,2.06,9.4,-0.05,-0.01,0.02,25.33,112,14.66
2025-03-06 11:21:33,216797,133895,53,,-2.05,2.04,9.35,-0.05,-0.01,0.01,25.52,113,14.21
2025-03-06 11:21:35,216792,133905,53,,-2.12,2.12,9.41,-0.05,-0.01,0.02,25.42,115,14.96
2025-03-06 11:21:37,216764,133871,59,,-2.12,2.11,9.44,-0.05,-0.02,0.01,25.38,115,14.39
2025-03-06 11:21:38,217001,133927,57,,-2.06,2.08,9.5,-0.05,-0.01,0.01,25.47,104,14.68
2025-03-06 11:21:42,217643,134287,55,,-2.43,2.17,9.27,-0.13,0.14,0.17,25.47,102,14.61
2025-03-06 11:21:43,216814,133754,52,,-2.52,2.07,9.3,-0.02,-0.07,0.02,25.52,91,13.56
2025-03-06 11:21:49,216332,133450,53,,-2.56,2.14,9.29,-0.04,-0.04,0.02,25.52,93,14.48
2025-03-06 11:21:51,215386,132456,60,,-2.43,2.23,9.32,-0.07,0.04,0.06,25.47,82,14.09
2025-03-06 11:21:53,212470,130266,54,,-2.56,2.04,9.28,-0.05,-0.02,0.01,25.47,70,13.82
2025-03-06 11:21:58,215204,132247,51,,-2.52,2.02,9.32,-0.05,-0.01,0.01,25.47,70,14.0
2025-03-06 11:24:12,28246,20658,57,,-1.01,2.16,9.63,-0.06,-0.02,0.02,25.57,16,10.66
2025-03-06 11:24:14,184433,126153,60,,-0.85,2.21,9.65,-0.05,-0.01,0.01,25.66,398,17.31
2025-03-06 11:24:14,182654,125049,66,,-0.91,2.25,9.66,-0.05,-0.02,0.02,25.61,384,17.15
2025-03-06 11:24:15,183956,125529,62,,-1.05,2.29,9.53,-0.05,-0.01,0.02,25.66,423,16.82
2025-03-06 11:24:16,185430,126174,63,,-1.01,2.14,9.58,-0.05,-0.01,0.01,25.66,409,17.26
2025-03-06 11:24:17,184833,125996,62,,-0.91,2.12,9.6,-0.06,-0.01,0.02,25.66,401,17.33
2025-03-06 11:24:18,185296,126157,66,,-0.87,2.29,9.59,-0.06,-0.01,0.02,25.71,420,17.15
2025-03-06 11:24:20,185782,126495,63,,-1.01,2.27,9.58,-0.05,-0.03,0.02,25.71,421,17.12
2025-03-06 11:24:21,186495,126782,48,,-0.78,2.21,9.51,-0.05,-0.04,0.02,25.71,378,16.53
2025-03-06 11:24:22,186868,126877,66,,-0.96,2.26,9.54,-0.05,-0.01,0.02,25.71,430,17.48
2025-03-06 11:24:24,187476,127075,66,,-0.94,2.3,9.63,-0.05,-0.01,0.01,25.71,383,16.91
2025-03-06 11:24:25,187322,126998,61,,-0.87,2.24,9.56,-0.05,-0.01,0.01,25.66,483,17.71
2025-03-06 11:24:26,187821,126982,61,,-0.95,2.19,9.6,-0.05,-0.01,0.02,25.75,465,17.52
2025-03-06 11:24:27,187546,126878,66,,-0.97,2.24,9.52,-0.05,-0.01,0.01,25.71,464,17.1
2025-03-06 11:24:28,187332,126653,94,,-0.94,2.29,9.52,-0.05,-0.01,0.01,25.71,461,17.29
2025-03-06 11:24:28,186814,126362,61,,-0.91,2.28,9.6,-0.05,-0.01,0.01,25.71,470,17.56
2025-03-06 11:24:29,187845,126653,64,,-0.99,2.26,9.59,-0.05,-0.02,0.02,25.71,478,17.65
2025-03-06 11:24:29,187409,126503,65,,-0.94,2.23,9.57,-0.05,-0.01,0.02,25.71,473,16.94
2025-03-06 11:24:30,187574,126454,65,,-0.95,2.33,9.57,-0.05,-0.01,0.01,25.71,493,17.1
2025-03-06 11:24:31,187411,126566,68,,-0.94,2.29,9.5,-0.05,-0.01,0.01,25.75,472,17.53
2025-03-06 11:24:31,187834,126593,63,,-0.94,2.28,9.5,-0.06,-0.01,0.02,25.8,489,17.76
2025-03-06 11:24:32,188646,127115,70,,-0.97,2.23,9.58,-0.05,-0.01,0.02,25.71,489,17.1
2025-03-06 11:24:32,188697,127077,61,,-0.98,2.26,9.53,-0.05,-0.01,0.01,25.71,483,17.0
2025-03-06 11:24:34,188160,126864,60,,-0.93,2.32,9.57,-0.05,-0.01,0.02,25.71,491,17.37
2025-03-06 11:24:34,187953,126611,66,,-1.0,2.25,9.58,-0.05,-0.01,0.02,25.71,497,17.35
2025-03-06 11:24:35,188106,126653,62,,-0.92,2.26,9.51,-0.05,-0.01,0.01,25.75,498,17.28
2025-03-06 11:24:35,187807,126511,71,,-1.08,2.61,9.49,-0.06,0.01,0.01,25.66,507,17.87
2025-03-06 11:24:35,189034,127189,71,,-0.54,2.28,9.6,-0.05,-0.01,0.02,25.75,497,17.01
2025-03-06 11:24:36,188490,126992,74,,-0.92,2.23,9.56,-0.05,-0.01,0.02,25.75,495,17.31
2025-03-06 11:24:37,190278,128001,63,,-0.89,2.27,9.63,-0.05,0.0,0.01,25.75,431,17.21
2025-03-06 11:24:39,188472,127432,74,,-1.0,2.28,9.54,-0.05,-0.01,0.01,25.71,549,17.72
2025-03-06 11:24:43,190155,128138,66,,-0.94,2.25,9.59,-0.05,-0.01,0.02,25.8,624,18.04
2025-03-06 11:24:44,188227,126700,69,,-0.96,2.21,9.48,-0.05,-0.02,0.02,25.71,720,18.37
2025-03-06 11:24:44,187206,126344,75,,-0.8,2.38,9.53,-0.07,0.06,0.04,25.66,723,17.84
2025-03-06 11:24:45,184821,124884,68,,-0.99,2.25,9.62,-0.05,-0.02,0.0,25.8,653,17.66
2025-03-06 11:24:46,182008,123117,72,,-0.93,2.3,9.51,-0.06,-0.0,0.02,25.66,654,17.68
2025-03-06 11:24:48,181347,123138,70,,-0.89,2.29,9.55,-0.05,0.0,0.02,25.75,698,18.21
2025-03-06 11:24:49,181548,123184,74,,-0.95,2.29,9.55,-0.06,-0.01,0.02,25.71,723,17.98
2025-03-06 11:24:51,185868,125466,75,,-0.94,2.27,9.54,-0.06,0.02,0.03,25.71,653,17.84
2025-03-06 11:24:51,186360,125570,75,,-0.96,2.3,9.54,-0.05,-0.02,0.01,25.75,651,17.6
2025-03-06 11:24:51,186306,125561,74,,-0.96,2.26,9.54,-0.05,-0.01,0.01,25.75,651,18.28
2025-03-06 11:24:52,186079,125219,67,,-0.92,2.36,9.56,-0.05,-0.01,0.02,25.71,656,17.65
2025-03-06 11:24:53,186193,125397,71,,-0.93,2.23,9.63,-0.05,-0.01,0.01,25.8,647,16.52
2025-03-06 11:24:55,184159,124194,75,,-0.9,2.28,9.57,-0.05,-0.0,0.02,25.71,629,18.24
2025-03-06 11:24:56,184819,124604,71,,-0.98,2.34,9.51,-0.05,-0.01,0.02,25.71,656,18.44
2025-03-06 11:24:57,179044,121326,73,,-0.98,2.24,9.57,-0.05,-0.01,0.02,25.85,705,17.99
2025-03-06 11:24:58,182045,122897,67,,-1.01,2.28,9.47,-0.05,-0.01,0.01,25.8,722,18.18
2025-03-06 11:24:59,181917,122893,75,,-1.05,2.32,9.54,-0.08,0.05,0.02,25.75,732,18.51
2025-03-06 11:25:00,179605,121183,75,,-0.93,2.3,9.6,-0.05,0.01,0.02,25.85,823,18.49
2025-03-06 11:25:01,181570,122474,77,,-1.0,2.25,9.53,-0.05,-0.02,0.0,25.8,752,18.55
2025-03-06 11:25:01,180758,121784,80,,-1.03,2.37,9.49,-0.06,0.02,0.03,25.8,800,18.33
2025-03-06 11:25:02,180544,121412,75,,-1.02,2.26,9.54,-0.04,-0.01,0.01,25.75,803,18.57
2025-03-06 11:25:03,181249,122003,42,,-0.96,2.33,9.55,-0.04,-0.02,0.02,25.75,772,18.24
2025-03-06 11:25:04,183263,123336,78,,-1.05,2.24,9.53,-0.04,-0.01,0.01,25.71,772,17.88
2025-03-06 11:25:05,182194,122591,77,,-0.83,2.28,9.58,-0.05,-0.04,0.0,25.66,744,18.63
2025-03-06 11:25:06,182636,123185,76,,-0.95,2.29,9.55,-0.06,0.01,0.02,25.75,752,18.36
2025-03-06 11:25:08,183047,123240,68,,-0.94,2.28,9.47,-0.05,-0.01,0.02,25.71,709,17.63
2025-03-06 11:25:08,183303,123402,75,,-0.94,2.27,9.58,-0.05,-0.01,0.02,25.66,743,18.0
2025-03-06 11:25:08,183150,123569,73,,-0.91,2.29,9.55,-0.05,-0.01,0.01,25.8,735,18.43
2025-03-06 11:25:09,183757,123853,68,,-0.96,2.31,9.61,-0.05,-0.01,0.01,25.8,741,18.22
2025-03-06 11:25:10,185192,124694,73,,-0.97,2.26,9.6,-0.05,-0.01,0.02,25.75,725,18.08
2025-03-06 11:25:12,183247,123271,70,,-0.94,2.25,9.55,-0.05,-0.02,0.01,25.75,851,18.47
2025-03-06 11:25:13,182610,122939,75,,-0.93,2.36,9.6,-0.05,-0.01,0.01,25.85,804,18.37
2025-03-06 11:25:14,182921,123339,69,,-0.93,2.27,9.51,-0.05,-0.01,0.01,25.75,735,17.81
2025-03-06 11:25:15,177267,119207,77,,-0.94,2.32,9.53,-0.03,-0.03,0.01,25.66,725,18.0
2025-03-06 11:25:16,176650,119235,76,,-0.86,2.24,9.49,-0.06,-0.0,0.03,25.75,801,18.83
2025-03-06 11:25:17,169001,115194,74,,-0.94,2.37,9.47,-0.06,0.01,0.03,25.71,775,18.75
2025-03-06 11:25:18,170993,116294,80,,-0.96,2.24,9.5,-0.04,-0.02,0.01,25.75,803,18.51
2025-03-06 11:25:19,172162,116856,74,,-0.91,2.35,9.62,-0.06,-0.0,0.02,25.75,919,18.87
2025-03-06 11:25:19,179298,121727,74,,-1.03,2.34,9.46,-0.05,-0.03,0.01,25.71,863,18.66
2025-03-06 11:25:20,179911,122145,79,,-0.93,2.26,9.57,-0.05,-0.01,0.02,25.71,867,18.35
2025-03-06 11:25:20,180913,122753,82,,-0.93,2.26,9.51,-0.05,-0.01,0.02,25.71,910,18.62
2025-03-06 11:25:21,181076,122890,74,,-0.95,2.26,9.6,-0.05,-0.02,0.01,25.71,865,18.68
2025-03-06 11:25:21,181073,123002,73,,-0.97,2.26,9.51,-0.05,-0.01,0.02,25.71,869,18.3
2025-03-06 11:25:23,181579,123431,74,,-1.0,2.29,9.52,-0.05,-0.01,0.01,25.66,875,18.63
2025-03-06 11:25:24,182649,124127,81,,-0.99,2.28,9.55,-0.05,-0.01,0.02,25.75,853,18.41
2025-03-06 11:25:24,182759,124079,70,,-1.0,2.28,9.53,-0.05,-0.01,0.02,25.75,870,18.5
2025-03-06 11:25:24,182650,124169,79,,-0.98,2.28,9.45,-0.05,-0.01,0.01,25.8,861,18.35
2025-03-06 11:25:25,182898,124191,79,,-0.88,2.26,9.64,-0.05,-0.01,0.01,25.66,861,18.85
2025-03-06 11:25:26,184009,125193,68,,-0.99,2.28,9.54,-0.06,-0.0,0.02,25.61,823,18.25
2025-03-06 11:25:27,184453,125293,71,,-0.96,2.24,9.55,-0.05,-0.01,0.01,25.71,848,18.55
2025-03-06 11:25:27,184314,125289,73,,-0.97,2.29,9.52,-0.05,-0.0,0.02,25.71,852,18.11
2025-03-06 11:25:28,183918,124988,75,,-0.92,2.3,9.52,-0.05,-0.01,0.02,25.71,817,18.24
2025-03-06 11:25:28,183904,125021,70,,-0.95,2.2,9.51,-0.05,-0.01,0.01,25.71,842,18.75
2025-03-06 11:25:29,184323,125178,75,,-0.96,2.25,9.62,-0.05,-0.01,0.01,25.61,825,18.36
2025-03-06 11:25:30,179564,121955,76,,-1.02,2.23,9.56,-0.05,-0.0,0.02,25.75,907,18.62
2025-03-06 11:25:31,179466,121762,70,,-0.95,2.3,9.59,-0.05,-0.01,0.02,25.75,874,18.97
2025-03-06 11:25:31,178333,121297,82,,-0.98,2.28,9.6,-0.05,-0.0,0.02,25.66,894,18.47
2025-03-06 11:25:32,179801,122159,70,,-0.94,2.35,9.45,-0.06,0.0,0.03,25.8,906,17.74
2025-03-06 11:25:32,178258,121667,76,,-0.94,2.29,9.54,-0.05,-0.02,0.01,25.66,899,18.17
2025-03-06 11:25:33,180438,123231,73,,-1.0,2.29,9.61,-0.05,-0.0,0.02,25.66,855,18.23
2025-03-06 11:25:33,180656,123678,77,,-0.92,2.21,9.49,-0.05,-0.01,0.02,25.66,890,19.05
2025-03-06 11:25:34,181571,124217,70,,-0.96,2.23,9.56,-0.05,-0.01,0.01,25.61,891,19.08
2025-03-06 11:25:34,181437,124299,78,,-0.91,2.33,9.49,-0.05,-0.01,0.02,25.71,891,18.91
2025-03-06 11:25:35,180978,123768,75,,-0.9,2.28,9.51,-0.05,-0.01,0.02,25.66,876,18.44
2025-03-06 11:25:35,178030,121741,83,,-0.98,2.32,9.56,-0.04,-0.01,0.01,25.66,878,18.23
2025-03-06 11:25:36,179639,123050,84,,-1.01,2.31,9.65,-0.17,0.09,-0.03,25.71,923,18.3
2025-03-06 11:25:37,180840,123896,74,,-1.0,2.19,9.54,-0.05,-0.01,0.02,25.75,889,18.16
2025-03-06 11:25:38,181620,124406,77,,-1.05,2.23,9.62,-0.05,-0.01,0.01,25.66,902,18.31
2025-03-06 11:25:39,180896,123821,73,,-0.93,2.21,9.58,-0.05,-0.01,0.02,25.66,919,18.23
2025-03-06 11:25:42,180093,123277,83,,-0.96,2.22,9.53,-0.05,-0.01,0.02,25.75,891,18.57
2025-03-06 11:25:43,179805,122822,75,,-1.02,2.21,9.56,-0.05,-0.01,0.02,25.61,862,18.16
2025-03-06 11:25:43,179697,122927,77,,-0.98,2.25,9.54,-0.05,-0.02,0.01,25.8,862,18.92
2025-03-06 11:25:44,179624,122887,71,,-0.9,2.26,9.55,-0.05,-0.01,0.02,25.66,849,18.06
2025-03-06 11:25:45,178424,122030,81,,-1.24,2.14,9.39,-0.07,-0.07,0.01,25.71,908,19.11
2025-03-06 11:25:47,178719,122310,80,,-0.91,2.18,9.64,-0.06,0.02,0.03,25.71,913,18.82
2025-03-06 11:25:48,179342,122827,83,,-0.91,2.21,9.65,-0.05,-0.02,-0.0,25.66,882,18.69
2025-03-06 11:25:49,179094,122686,107,,-0.98,2.21,9.51,-0.05,-0.01,0.02,25.71,925,18.75
2025-03-06 11:25:50,179528,123059,72,,-1.05,2.11,9.43,-0.05,-0.03,0.0,25.61,974,18.31
2025-03-06 11:25:51,181751,124676,73,,-1.0,2.21,9.62,-0.05,-0.01,0.01,25.71,883,18.16
2025-03-06 11:25:52,182598,124976,78,,-1.04,2.31,9.58,-0.05,-0.01,0.02,25.66,883,18.84
2025-03-06 11:25:53,182322,124943,72,,-0.95,2.25,9.53,-0.05,-0.01,0.02,25.75,879,18.31
2025-03-06 11:25:53,182280,124914,81,,-1.01,2.29,9.6,-0.05,-0.01,0.02,25.66,902,18.91
2025-03-06 11:25:54,182265,124746,96,,-1.0,2.28,9.61,-0.05,-0.01,0.02,25.66,897,18.48
2025-03-06 11:25:55,182240,124870,74,,-0.98,2.26,9.52,-0.05,-0.02,0.01,25.8,897,20.12
2025-03-06 11:25:56,184785,126318,74,,-0.97,2.3,9.64,-0.05,-0.02,0.01,25.66,898,18.4
2025-03-06 11:25:57,183029,125235,82,,-0.99,2.24,9.54,-0.05,-0.01,0.02,25.71,879,18.77
2025-03-06 11:25:58,182459,124845,79,,-1.0,2.22,9.56,-0.05,-0.02,0.02,25.71,886,18.2
2025-03-06 11:25:58,181618,124370,81,,-0.96,2.22,9.65,-0.05,-0.02,0.01,25.66,864,18.72
2025-03-06 11:25:59,181742,124426,80,,-0.96,2.27,9.54,-0.05,-0.01,0.02,25.61,879,17.23
2025-03-06 11:26:00,182049,124671,76,,-0.99,2.25,9.59,-0.05,-0.02,0.01,25.66,868,18.46
2025-03-06 11:26:00,179431,122867,71,,-0.9,2.23,9.54,-0.05,-0.01,0.02,25.8,841,18.53
2025-03-06 11:26:00,181269,123913,76,,-1.02,2.28,9.51,-0.05,-0.01,0.01,25.75,892,18.41
2025-03-06 11:26:01,181345,123911,72,,-0.97,2.23,9.57,-0.05,-0.01,0.02,25.71,912,18.78
2025-03-06 11:26:01,181634,124120,81,,-0.91,2.25,9.55,-0.05,-0.01,0.02,25.61,916,18.46
2025-03-06 11:26:02,181650,124294,83,,-1.01,2.29,9.54,-0.05,-0.01,0.02,25.71,912,18.22
2025-03-06 11:26:03,181394,123991,74,,-1.03,2.22,9.59,-0.05,-0.01,0.02,25.71,896,18.52
2025-03-06 11:26:06,181324,123913,81,,-0.98,2.17,9.62,-0.05,-0.01,0.02,25.71,903,18.34
2025-03-06 11:26:07,180485,123179,43,,-0.96,2.29,9.53,-0.04,-0.02,0.01,25.61,939,18.35
2025-03-06 11:26:08,179723,122855,75,,-0.97,2.25,9.57,-0.06,0.0,0.03,25.71,932,18.48
2025-03-06 11:26:09,179578,122933,83,,-0.95,2.23,9.61,-0.05,-0.01,0.02,25.66,941,18.29
2025-03-06 11:26:10,179533,122882,75,,-1.01,2.25,9.55,-0.05,-0.02,0.01,25.71,954,19.12
2025-03-06 11:26:11,179546,122960,79,,-1.04,2.23,9.59,-0.05,-0.02,0.01,25.61,886,18.49
2025-03-06 11:26:15,179842,123259,76,,-0.96,2.26,9.6,-0.05,-0.01,0.02,25.61,913,18.24
2025-03-06 11:26:17,187160,128255,72,,-1.05,2.3,9.53,-0.05,-0.01,0.02,25.71,866,18.85
2025-03-06 11:26:17,186602,127868,76,,-1.0,2.25,9.59,-0.05,-0.01,0.02,25.57,923,18.7
2025-03-06 11:26:18,188325,128577,81,,-0.94,2.23,9.51,-0.02,-0.05,0.01,25.57,923,18.71
2025-03-06 11:26:19,187086,128007,88,,-1.03,2.27,9.64,-0.05,-0.02,0.01,25.66,965,18.91
2025-03-06 11:26:20,186302,127793,78,,-1.08,2.24,9.56,-0.05,-0.01,0.02,25.71,954,18.25
2025-03-06 11:26:22,184735,126950,80,,-0.97,2.23,9.5,-0.05,-0.01,0.02,25.71,954,18.97
2025-03-06 11:26:23,184630,126768,77,,-0.97,2.3,9.51,-0.05,-0.01,0.01,25.75,928,18.27
2025-03-06 11:26:24,184289,126848,74,,-1.04,2.25,9.61,-0.05,-0.01,0.01,25.71,945,18.4
2025-03-06 11:26:25,184167,126473,78,,-1.01,2.2,9.54,-0.05,-0.01,0.02,25.75,931,18.73
2025-03-06 11:26:25,183723,126363,84,,-1.03,2.25,9.58,-0.05,-0.01,0.01,25.75,945,18.49
2025-03-06 11:26:26,183640,126428,78,,-0.97,2.25,9.57,-0.05,-0.01,0.02,25.71,919,18.44
2025-03-06 11:26:28,183560,126238,77,,-1.01,2.2,9.59,-0.05,-0.01,0.01,25.71,926,18.9
2025-03-06 11:26:28,182888,126063,72,,-1.0,2.23,9.54,-0.05,-0.01,0.02,25.75,913,18.18
2025-03-06 11:26:29,183055,126108,75,,-1.06,2.28,9.53,-0.05,-0.01,0.01,25.71,935,18.71
2025-03-06 11:26:29,183018,126034,77,,-1.05,2.27,9.45,-0.05,-0.01,0.02,25.71,890,18.47
